src_bytes,dst_bytes,duration,count,srv_count,protocol,label
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
146.0,105.0,20226.0,1.0,1.0,1.0,Normal
0.0,0.0,0.0,57.0,5.0,0.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
33.0,89.0,9.0,2.0,6.0,1.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
796.0,336.0,0.0,2.0,2.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
952.0,366.0,0.0,1.0,1.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
10.0,401.0,1.0,1.0,1.0,0.0,Normal
105.0,146.0,5.0,2.0,2.0,1.0,Normal
285.0,27802.0,0.0,5.0,5.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,137.0,8.0,0.0,DoS
232.0,2341.0,0.0,12.0,29.0,0.0,Normal
0.0,0.0,0.0,207.0,14.0,0.0,DoS
0.0,0.0,0.0,125.0,15.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,1.0,1.0,0.0,Normal
0.0,0.0,0.0,511.0,1.0,0.0,Port Scan
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,276.0,9.0,0.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,509.0,509.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,97.0,1.0,0.0,DoS
0.0,0.0,0.0,101.0,5.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
325.0,2005.0,0.0,17.0,19.0,0.0,Normal
0.0,0.0,0.0,245.0,18.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,509.0,509.0,2.0,DoS
198.0,3242.0,0.0,3.0,4.0,0.0,Normal
0.0,0.0,0.0,139.0,10.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1410.0,329.0,0.0,1.0,1.0,0.0,Normal
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,234.0,9.0,0.0,DoS
254.0,9066.0,0.0,1.0,1.0,0.0,Normal
1032.0,0.0,0.0,509.0,509.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
239.0,779.0,22.0,1.0,1.0,0.0,Normal
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
309.0,7672.0,0.0,2.0,2.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,59.0,17.0,0.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,149.0,19.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
293.0,1874.0,0.0,3.0,3.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,129.0,10.0,0.0,DoS
0.0,0.0,0.0,210.0,13.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,240.0,13.0,0.0,DoS
1016.0,332.0,1.0,1.0,1.0,0.0,Normal
231.0,275.0,0.0,10.0,10.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
213.0,774.0,0.0,22.0,22.0,0.0,Normal
0.0,0.0,0.0,123.0,19.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
239.0,3446.0,0.0,1.0,1.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,112.0,2.0,0.0,DoS
520.0,0.0,0.0,448.0,448.0,2.0,DoS
0.0,0.0,0.0,1.0,1.0,0.0,Normal
0.0,0.0,0.0,126.0,10.0,0.0,DoS
520.0,0.0,0.0,465.0,465.0,2.0,DoS
0.0,0.0,0.0,194.0,15.0,0.0,DoS
520.0,0.0,0.0,454.0,454.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
261.0,531.0,0.0,6.0,6.0,0.0,Normal
147.0,105.0,6824.0,1.0,1.0,1.0,Normal
298.0,1863.0,0.0,5.0,5.0,0.0,Normal
342.0,295.0,0.0,2.0,2.0,0.0,Normal
520.0,0.0,0.0,432.0,432.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,112.0,6.0,0.0,DoS
0.0,0.0,0.0,131.0,6.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,438.0,438.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
278.0,1247.0,0.0,5.0,5.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
357.0,840.0,0.0,37.0,37.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,267.0,13.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,261.0,8.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,436.0,436.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,108.0,7.0,0.0,DoS
682.0,329.0,0.0,1.0,1.0,0.0,Normal
13.0,39.0,0.0,1.0,1.0,0.0,Normal
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
0.0,0.0,0.0,1.0,1.0,0.0,Normal
232.0,1380.0,0.0,4.0,4.0,0.0,Normal
0.0,0.0,0.0,282.0,11.0,0.0,DoS
0.0,0.0,0.0,216.0,9.0,0.0,DoS
0.0,0.0,0.0,223.0,12.0,0.0,DoS
105.0,147.0,0.0,1.0,1.0,1.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,137.0,9.0,0.0,DoS
0.0,0.0,0.0,237.0,16.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
202.0,303.0,0.0,13.0,14.0,0.0,Normal
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
42.0,42.0,0.0,9.0,15.0,1.0,Normal
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,229.0,17.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,114.0,10.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,135.0,8.0,0.0,DoS
0.0,0.0,0.0,150.0,3.0,0.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
204.0,689.0,1.0,15.0,15.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,144.0,13.0,0.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,125.0,6.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
228.0,678.0,0.0,9.0,11.0,0.0,Normal
0.0,0.0,0.0,187.0,3.0,0.0,DoS
0.0,0.0,0.0,271.0,15.0,0.0,DoS
269.0,872.0,0.0,3.0,14.0,0.0,Normal
520.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,4.0,2.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
226.0,11700.0,0.0,1.0,1.0,0.0,Normal
338.0,2417.0,0.0,9.0,9.0,0.0,Normal
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,290.0,8.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
220.0,447.0,0.0,36.0,44.0,0.0,Normal
324.0,1112.0,0.0,22.0,22.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
223.0,4896.0,0.0,16.0,18.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,446.0,446.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
105.0,145.0,0.0,1.0,1.0,1.0,Normal
206.0,5480.0,0.0,7.0,7.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,256.0,18.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,207.0,3.0,0.0,DoS
0.0,0.0,0.0,220.0,4.0,0.0,DoS
0.0,0.0,0.0,217.0,5.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,230.0,14.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
203.0,46138.0,0.0,11.0,12.0,0.0,Normal
1274.0,369.0,5.0,1.0,1.0,0.0,Normal
0.0,0.0,0.0,204.0,11.0,0.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
0.0,0.0,0.0,299.0,20.0,0.0,DoS
0.0,0.0,0.0,212.0,8.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,112.0,11.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,496.0,496.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
297.0,616.0,0.0,18.0,18.0,0.0,Normal
45.0,115.0,0.0,1.0,3.0,1.0,Normal
199.0,474.0,0.0,5.0,5.0,0.0,Normal
0.0,0.0,0.0,123.0,8.0,0.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,290.0,13.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,1.0,1.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,274.0,9.0,0.0,DoS
0.0,0.0,0.0,112.0,13.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
174.0,7590.0,0.0,5.0,30.0,0.0,Normal
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
147.0,105.0,2942.0,1.0,1.0,1.0,Normal
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,221.0,10.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,477.0,477.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,265.0,17.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,259.0,11.0,0.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,134.0,15.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,119.0,3.0,0.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,113.0,6.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,137.0,10.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
147.0,0.0,0.0,4.0,1.0,1.0,Normal
1001.0,338.0,0.0,1.0,1.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,104.0,5.0,0.0,DoS
0.0,0.0,0.0,114.0,11.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
207.0,5790.0,0.0,10.0,10.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1245.0,332.0,2.0,1.0,2.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,449.0,449.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,456.0,456.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
330.0,1128.0,0.0,13.0,25.0,0.0,Normal
1032.0,0.0,0.0,509.0,509.0,2.0,DoS
520.0,0.0,0.0,455.0,455.0,2.0,DoS
0.0,0.0,0.0,147.0,18.0,0.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,138.0,9.0,0.0,DoS
0.0,0.0,0.0,259.0,15.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
194.0,5301.0,0.0,2.0,2.0,0.0,Normal
147.0,105.0,13065.0,2.0,2.0,1.0,Normal
520.0,0.0,0.0,475.0,475.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,229.0,11.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
215.0,7509.0,0.0,5.0,5.0,0.0,Normal
0.0,0.0,0.0,275.0,21.0,0.0,DoS
0.0,0.0,0.0,262.0,17.0,0.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,111.0,12.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,111.0,7.0,0.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,133.0,14.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1092.0,333.0,3.0,1.0,1.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,443.0,443.0,2.0,DoS
0.0,0.0,0.0,280.0,9.0,0.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1094.0,330.0,1.0,1.0,3.0,0.0,Normal
37.0,37.0,0.0,3.0,4.0,1.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,263.0,9.0,0.0,DoS
520.0,0.0,0.0,482.0,482.0,2.0,DoS
520.0,0.0,0.0,457.0,457.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,268.0,5.0,0.0,DoS
105.0,145.0,0.0,1.0,1.0,1.0,Normal
0.0,0.0,0.0,42.0,9.0,0.0,DoS
0.0,0.0,0.0,179.0,20.0,0.0,DoS
288.0,462.0,0.0,29.0,30.0,0.0,Normal
0.0,0.0,0.0,230.0,6.0,0.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
520.0,0.0,0.0,447.0,447.0,2.0,DoS
0.0,0.0,0.0,77.0,16.0,0.0,DoS
0.0,0.0,0.0,215.0,22.0,0.0,DoS
8.0,0.0,0.0,1.0,10.0,2.0,Port Scan
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,243.0,9.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
8.0,0.0,0.0,1.0,4.0,2.0,Port Scan
520.0,0.0,0.0,445.0,445.0,2.0,DoS
210.0,3816.0,0.0,1.0,1.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,509.0,509.0,2.0,DoS
520.0,0.0,0.0,449.0,449.0,2.0,DoS
206.0,1377.0,0.0,6.0,6.0,0.0,Normal
389.0,5952.0,0.0,6.0,6.0,0.0,Normal
0.0,0.0,0.0,240.0,16.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,122.0,6.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,209.0,209.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
220.0,648.0,0.0,8.0,33.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,446.0,446.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
196.0,978.0,0.0,1.0,4.0,0.0,Normal
0.0,0.0,0.0,224.0,11.0,0.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,224.0,9.0,0.0,DoS
0.0,0.0,0.0,36.0,16.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
280.0,263.0,0.0,13.0,22.0,0.0,Normal
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,241.0,10.0,0.0,DoS
272.0,309.0,0.0,12.0,14.0,0.0,Normal
331.0,664.0,0.0,4.0,4.0,0.0,Normal
0.0,0.0,0.0,114.0,19.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
105.0,147.0,0.0,1.0,1.0,1.0,Normal
520.0,0.0,0.0,511.0,511.0,2.0,DoS
44.0,136.0,0.0,228.0,305.0,1.0,Normal
520.0,0.0,0.0,458.0,458.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,113.0,8.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
309.0,3393.0,0.0,20.0,21.0,0.0,Normal
0.0,0.0,0.0,258.0,18.0,0.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1134.0,329.0,0.0,1.0,2.0,0.0,Normal
209.0,339.0,0.0,17.0,17.0,0.0,Normal
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
60833.0,326.0,1.0,1.0,1.0,0.0,Normal
520.0,0.0,0.0,81.0,81.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
30.0,0.0,0.0,1.0,1.0,2.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,125.0,2.0,0.0,DoS
0.0,0.0,0.0,201.0,11.0,0.0,DoS
0.0,0.0,0.0,139.0,14.0,0.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
40.0,52.0,0.0,1.0,1.0,1.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
220.0,354.0,0.0,28.0,28.0,0.0,Normal
183.0,0.0,0.0,1.0,1.0,2.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
297.0,1338.0,0.0,19.0,19.0,0.0,Normal
300.0,24786.0,0.0,16.0,16.0,0.0,Normal
0.0,0.0,0.0,282.0,12.0,0.0,DoS
197.0,279.0,0.0,4.0,14.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,102.0,14.0,0.0,DoS
221.0,2101.0,0.0,5.0,5.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
182.0,0.0,0.0,4.0,3.0,2.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
847.0,332.0,0.0,1.0,1.0,0.0,Normal
520.0,0.0,0.0,511.0,511.0,2.0,DoS
252.0,1597.0,8.0,1.0,1.0,0.0,Normal
0.0,0.0,0.0,245.0,8.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,274.0,23.0,0.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,479.0,479.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,265.0,13.0,0.0,DoS
0.0,0.0,0.0,288.0,5.0,0.0,DoS
92988.0,323.0,0.0,1.0,1.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,1.0,1.0,0.0,Normal
520.0,0.0,0.0,473.0,473.0,2.0,DoS
0.0,0.0,0.0,106.0,13.0,0.0,DoS
0.0,0.0,0.0,138.0,12.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
218.0,302.0,0.0,2.0,2.0,0.0,Normal
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,276.0,12.0,0.0,DoS
0.0,0.0,0.0,117.0,8.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,510.0,510.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
520.0,0.0,0.0,458.0,458.0,2.0,DoS
520.0,0.0,0.0,511.0,511.0,2.0,DoS
0.0,0.0,0.0,109.0,17.0,0.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
1032.0,0.0,0.0,511.0,511.0,2.0,DoS
